username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;retweetornot
MAGAVoice1;2018-06-14 18:33;70;52;"Hillary Clinton : We created Al-Qaeda #WhiteHelmets are working with Al-Queda in Syria More Funds released today $$$$$$$ #ImWithHer #WalkAway WATCH https:// youtu.be/Dqn0bm4E9yw";;;#WhiteHelmets #ImWithHer #WalkAway;"1007390697278791680";https://twitter.com/MAGAVoice1/status/1007390697278791680;0
rdickens31;2018-06-14 17:33;3;16;"So many if us out here hope you are right my friend. We've put up with this unacceptable bullshit for too long now. #WalkAway #IGReport #MAGA";;;#WalkAway #IGReport #MAGA;"1007375617145425920";https://twitter.com/rdickens31/status/1007375617145425920;0
MAGAVoice1;2018-06-14 17:28;36;45;"The LEFT and MSM Love Hate Relationship with Comey So Comical Glad they are realizing Putin has nothing to do with @POTUS Victory, it's the MAGA PARTY of PATRIOTS #OIGReport #WalkAway @GOP @GOPChairwoman https:// twitter.com/JoeNBC/status/ 1007367526546919424 …";;@POTUS @GOP @GOPChairwoman;#OIGReport #WalkAway;"1007374238573948928";https://twitter.com/MAGAVoice1/status/1007374238573948928;1
usminority;2018-06-14 17:12;61;209;"omg omg omg. This person just watched my video, and DEAD SERIOUS still wrote this comment... Liberalism makes people mentally ill. #WalkAway pic.twitter.com/VRIVaSuN3O";;;#WalkAway;"1007370330770411520";https://twitter.com/usminority/status/1007370330770411520;0
MAGAVoice1;2018-06-14 16:48;84;93;"I was about to mail my GOP Membership with Donation in the back but after #OIGReport I think i will #walkaway from any Party leading us on! @GOP @GOPChairwoman @DevinNunes @TGowdySC @PressSec @RepDeSantis @RepRatcliffe @RepMattGaetz @RepDuncanHunter @RealErinCruz @POTUS pic.twitter.com/S5u936QFVn";;@GOP @GOPChairwoman @DevinNunes @TGowdySC @PressSec @RepDeSantis @RepRatcliffe @RepMattGaetz @RepDuncanHunter @RealErinCruz @POTUS;#OIGReport #walkaway;"1007364277345267712";https://twitter.com/MAGAVoice1/status/1007364277345267712;0
LegendaryEnergy;2018-06-14 16:04;81;219;"POWERFUL VIDEO: Ex-Liberal ( @usminority ) Starts #WalkAway Movevemnt: Explains Why He Left The Left https:// worldcloudnetwork.com/2018/06/14/pow erful-video-ex-liberal-starts-walkaway-movement-to-leave-the-left/ …";;@usminority;#WalkAway;"1007353164675182592";https://twitter.com/LegendaryEnergy/status/1007353164675182592;0
PortugueseMamaC;2018-06-14 12:33;4;7;"The more the left focuses on hate, half truths, and the hardly relevant, the more will #WalkAway . #KeepLyingKeepLosing";;;#WalkAway #KeepLyingKeepLosing;"1007299915863678976";https://twitter.com/PortugueseMamaC/status/1007299915863678976;0
eggrollcreative;2018-06-14 12:31;8;14;"Amazing video. Truth trumps brainwashing, "the ends justify means," hypocrisy & dishonesty. Stereotypes be gone! #walkaway https:// twitter.com/usminority/sta tus/1007191747355729920 …";;;#walkaway;"1007299462744629248";https://twitter.com/eggrollcreative/status/1007299462744629248;1
THEPOTATOHEADS;2018-06-14 12:28;5;7;"Ongoing Unemployment Drops to Lowest Level Since December 1973 http:// bit.ly/2HONjBV #MakeAmericaGreatAgain #RedWaveRising2018 #RedWaveRising #Election2018 #Republican #WalkAway #RedWave #Breaking #TRUMP #MAGA #TCOT #USA";;;#MakeAmericaGreatAgain #RedWaveRising2018 #RedWaveRising #Election2018 #Republican #WalkAway #RedWave #Breaking #TRUMP #MAGA #TCOT #USA;"1007298685602967552";https://twitter.com/THEPOTATOHEADS/status/1007298685602967552;0
RedTagMama;2018-06-14 11:36;3;12;"I once aligned myself closest to liberalism although remained unaffiliated. Voted for Obama x2 + donated to Bernie. #WalkAway does not mean you have to assign yourself a "side". LIGHT has no division. Dark to LIGHT. #QAnon https://www. youtube.com/watch?v=4Pjs7u oOkag …";;;#WalkAway #QAnon;"1007285547063128064";https://twitter.com/RedTagMama/status/1007285547063128064;0
Shar_n_Shar;2018-06-14 09:44;11;16;"#WalkAway #ItsNotYourFault #ResistersForgivenHere https:// twitter.com/Doodisgirl/sta tus/1007241027818807296 …";;;#WalkAway #ItsNotYourFault #ResistersForgivenHere;"1007257455917707266";https://twitter.com/Shar_n_Shar/status/1007257455917707266;1
bonagres;2018-06-14 09:29;21;68;"Turtle have deep empathy to others turtle that have problem. Cc: @TomHall @traffic @roadamerica @CARandDRIVER @PierceBrosnan #crossroads #driverlesscars #WalkAway #walking #signage #safety #Drivers #Humans #humanities #DrivingPerformance #Road #travel #beachlife #Beach pic.twitter.com/awVJONEjtP";;@TomHall @traffic @roadamerica @CARandDRIVER @PierceBrosnan;#crossroads #driverlesscars #WalkAway #walking #signage #safety #Drivers #Humans #humanities #DrivingPerformance #Road #travel #beachlife #Beach;"1007253732159991808";https://twitter.com/bonagres/status/1007253732159991808;0
LauraMcF76;2018-06-14 08:43;3;11;"#WalkAway #MAGA is for everyone.";;;#WalkAway #MAGA;"1007242028101627905";https://twitter.com/LauraMcF76/status/1007242028101627905;0
Doodisgirl;2018-06-14 08:39;377;550;"Dear #Democrat , You aren’t an angry, hate-filled person. You’re disillusioned by the words & actions of the so-called ‘progressives.’ You like what President Trump is doing. You aren’t alone! There’s a movement called #WalkAway that was started by people just like you.";;;#Democrat #WalkAway;"1007241027818807296";https://twitter.com/Doodisgirl/status/1007241027818807296;0
radiormnpodcast;2018-06-13 23:13;23;55;"He’s Leaving The Democratic Party And Starting A Serious Movement Called #WalkAway https://www. waynedupree.com/hes-leaving-th e-democratic-party/ …";;;#WalkAway;"1007098591721058304";https://twitter.com/radiormnpodcast/status/1007098591721058304;0
DRAWtheREDline;2018-06-13 22:37;9;26;"Hey @SenSchumer .. I live in NY where you represent me, unfortunately. You could start addressing income inequality by lowering our levels of state and county taxes. I live in the HIGHEST taxed county in the ENTIRE USA. #MAGA #DeepState #Trump2020 #Trump #WalkAway";;@SenSchumer;#MAGA #DeepState #Trump2020 #Trump #WalkAway;"1007089620293705728";https://twitter.com/DRAWtheREDline/status/1007089620293705728;0
SKYRIDER4538;2018-06-13 21:57;160;226;"One does not “stumble” upon a historic moment with North Korea! He makes one. How long before you run out of stupidity? Soon I hope. #TrumpKimSummit #LiberalismIsAMentalDisorder #CNNFakeNews #LoveMyPresidentu #VoteRed #WalkAway #Wednesdaywisdom pic.twitter.com/HOnGS3sQHy";;;#TrumpKimSummit #LiberalismIsAMentalDisorder #CNNFakeNews #LoveMyPresidentu #VoteRed #WalkAway #Wednesdaywisdom;"1007079443410636800";https://twitter.com/SKYRIDER4538/status/1007079443410636800;0
laineymel;2018-06-13 20:46;9;38;"Awesome. Praying many more out there are realizing the truth about the Communist News Network & other Leftust propaganda #FakeNewsMedia outlets. Time to #walkaway";;;#FakeNewsMedia #walkaway;"1007061686283579394";https://twitter.com/laineymel/status/1007061686283579394;0
RealBasedBlonde;2018-06-13 20:10;378;403;"Share this and use the hashtags #Liberals #Resist use! They need to see this video! #Resistance #WalkAway #TrumpDerangementSyndrome #LiberalismIsAMentalIllness #MAGA pic.twitter.com/JnqU0KLPyB";;;#Liberals #Resist #Resistance #WalkAway #TrumpDerangementSyndrome #LiberalismIsAMentalIllness #MAGA;"1007052662439755776";https://twitter.com/RealBasedBlonde/status/1007052662439755776;0
KissMyGritsNYC;2018-06-14 19:58;2;8;"And I’m one of them #NotMyLGBT #WalkAway https:// twitter.com/brad_polumbo/s tatus/1007410222724472837 …";;;#NotMyLGBT #WalkAway;"1007412038510022657";https://twitter.com/KissMyGritsNYC/status/1007412038510022657;1
JohnGaltAyn;2018-06-14 18:50;8;35;"you are. i'm a black male, college educated & i never had any of these problems #blackpeople are talking about with police. just respect them trying to get home to their kids at the end of the day, and you will too. #hotep #diaspora #wokemelanin #blacklivesMAGA #WalkAway #KAG";;;#blackpeople #hotep #diaspora #wokemelanin #blacklivesMAGA #WalkAway #KAG;"1007394781654183937";https://twitter.com/JohnGaltAyn/status/1007394781654183937;0
