username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;retweetornot
AnnaApp91838450;2018-07-27 19:57;398;477;"https://www. investopedia.com/news/twitter-s tock-could-sell-30/ … Karma's A Beauitful Thing When It's Justified Well Deserved That's Justice Patriots RT/Spread The News Corrupt Fake Media Will Lie Blame On Trump #MAGA #WalkAway #FakeNews #AmericaFirst #AnnaLovesTrump #TrumpsSuperElites";;;#MAGA #WalkAway #FakeNews #AmericaFirst #AnnaLovesTrump #TrumpsSuperElites;"1022994412807364608";https://twitter.com/AnnaApp91838450/status/1022994412807364608;0
ReeseDelk;2018-07-27 19:53;89;114;"Walk Away from being a snowflake...you don’t gotta melt no more! #MAGA #WalkAway ........... https://www. youtube.com/channel/UCBoV3 7ykBaRnkXzi8dVhfTQ … pic.twitter.com/yZm8gDicQ1";;;#MAGA #WalkAway;"1022993445571440640";https://twitter.com/ReeseDelk/status/1022993445571440640;0
JohnCooper0610;2018-07-27 19:45;32;86;"I am using a follow app to find all of you. If I don't follow you soon don't worry I will. If I miss you and you don't get a follow back send me a DM after a few hours and I'll get you there. Thanks for the response. #MAGA #KAG #WalkAway";;;#MAGA #KAG #WalkAway;"1022991363930025984";https://twitter.com/JohnCooper0610/status/1022991363930025984;0
John_KissMyBot;2018-07-27 19:39;451;542;"JFK Would Not Recognize The Democrat Party Today #WalkAway JFK Was The Last Democrat Thank Understood The Benefits Of Lower Taxes Today’s Democrats Like Alexandria Ocasio Cortez Want To Tax The Air You Breathe #FridayFeeling #MAGA #KAG #KissMyBot https://www. breitbart.com/big-government /2018/07/27/alexandria-ocasio-cortez-carbon-tax-trillions-renewable-energy-economy/ … pic.twitter.com/oN50GjUI8M";;;#WalkAway #FridayFeeling #MAGA #KAG #KissMyBot;"1022989767078825989";https://twitter.com/John_KissMyBot/status/1022989767078825989;0
biker4marriage;2018-07-27 19:28;57;79;"Looks like ⁦ @realDonaldTrump ⁩ is the amazing President that he promised he’d be. We #Deplorables need to note this and tell the #Despicables . Remind them that we welcome them to upgrade..just #WalkAway . https://www. indianagazette.com/news/crooked-c reek-mine-adding-rail-loading-clean-coal-plant/article_86850bfa-9208-5447-ab5d-6f7952207212.html …";;@realDonaldTrump;#Deplorables #Despicables #WalkAway;"1022987121567719426";https://twitter.com/biker4marriage/status/1022987121567719426;0
cs0058cs;2018-07-27 19:28;164;159;"#MINNESOTA .. Vote JEFF JOHNSON for Governor! His opponent, Tim Pawlenty a Washington Lobbyist & big money Rino, refuses to participate in debates, District or State conventions, or the Caucus. JEFF WILL BE A GOV FOR THE PEOPLE...NOT FOR WASHINGTON #MAGA #KAG #MN #WalkAway pic.twitter.com/nWLseCJIDd";;;#MINNESOTA #MAGA #KAG #MN #WalkAway;"1022987005930680320";https://twitter.com/cs0058cs/status/1022987005930680320;0
cs0058cs;2018-07-27 19:26;79;101;"Wake up California VOTE FOR AJA SMITH @AjaforCongress District 41 #GOP #MAGA #MCAGA #VETERAN #BuildTheWall #WalkAway pic.twitter.com/Cc3YnL1ZSt";;@AjaforCongress;#GOP #MAGA #MCAGA #VETERAN #BuildTheWall #WalkAway;"1022986655882522624";https://twitter.com/cs0058cs/status/1022986655882522624;0
cs0058cs;2018-07-27 19:24;224;235;"#ARIZONA ...WE NEED A TRUE CONSERVATIVE TO REPLACE RINO FLAKE Martha McSally is exactly that..a Rino. She has a conservative score of 38%!!! That means McSally votes liberal 62% of the time! She’s a fake! Please vote Dr Kelli Ward for US Senate. #AZ #MAGA #KAG #WalkAway pic.twitter.com/C2aOQ1Cgum";;;#ARIZONA #AZ #MAGA #KAG #WalkAway;"1022986014296559617";https://twitter.com/cs0058cs/status/1022986014296559617;0
chfortrump;2018-07-27 19:23;224;277;"Biggest loser @HillaryClinton before the election "Trump is going to tank & destroy the economy. Its very dangerous! @BrookeBCNN seemed a little sad reporting such great economic news & crediting @POTUS @realDonaldTrump for it. #WalkAway and #VoteRed2018 #KAG2020 pic.twitter.com/3PRJYOLYPK";;@HillaryClinton @BrookeBCNN @POTUS @realDonaldTrump;#WalkAway #VoteRed2018 #KAG2020;"1022985806544363520";https://twitter.com/chfortrump/status/1022985806544363520;0
SeanSuperElite;2018-07-27 19:20;43;71;"We can't hold it - #DemocratsHateAmerica are just too stinky! We are walking away! #WalkAwayFromDemocrats #WalkAway #walkawaynow #VoteDemsOut #MAGA !";;;#DemocratsHateAmerica #WalkAwayFromDemocrats #WalkAway #walkawaynow #VoteDemsOut #MAGA;"1022985007495663617";https://twitter.com/SeanSuperElite/status/1022985007495663617;0
