username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;retweetornot
tuko70;2018-06-29 19:58;364;736;"Just #walkaway from all the hate. pic.twitter.com/6AMf83p5XV";;;#walkaway;"1012847906892795905";https://twitter.com/tuko70/status/1012847906892795905;0
Dez60781868;2018-06-29 19:57;170;533;"#walkaway from the hate and hypocrisy of the left. Last week, we only had 3,000 members. We're at more than 15,000 now!";;;#walkaway;"1012847565539176448";https://twitter.com/Dez60781868/status/1012847565539176448;0
cbshepard1154;2018-06-29 19:57;2485;6934;"I was a democrat for all of 40 years. Voted for obama but quickly saw where the party was headed. I decided to #walkaway . I’m now a much happier republican and have let go of the hate I was taught as a Democrat.";;;#walkaway;"1012847434672713729";https://twitter.com/cbshepard1154/status/1012847434672713729;0
Swabcraft;2018-06-29 19:54;69;222;"I support anyone with the desire to #WalkAway from the Democratic party, whether they go green, libertarian, independent, republican, or even non-voting. After the Democratic Party staged their own primary national election its scary how much the Democratic Party hates Democracy.";;;#WalkAway;"1012846883914608640";https://twitter.com/Swabcraft/status/1012846883914608640;0
narrow_gauge;2018-06-29 19:54;1041;2871;"I voted for Obama twice. I walked away halfway during his 2nd term when I finally realized I had been duped. I won't go back to the left nonsense. #WalkAway";;;#WalkAway;"1012846804864524288";https://twitter.com/narrow_gauge/status/1012846804864524288;0
Jaxtyn;2018-06-29 19:46;198;538;"#AmericaIn3Words Brainwashed by media. #WalkAway pic.twitter.com/HF7IyaBwc6";;;#AmericaIn3Words #WalkAway;"1012844820342034432";https://twitter.com/Jaxtyn/status/1012844820342034432;0
ProudGunOwnerG;2018-06-29 19:43;119;394;"Welcome to all those that decided to #WalkAway";;;#WalkAway;"1012844116361834498";https://twitter.com/ProudGunOwnerG/status/1012844116361834498;0
JannaWilkinso69;2018-06-29 19:42;252;837;"Yo !! ALL you #Grumpy #Crusty #PrunedOut #MenHatin #MoonScreamin #StillWithHer #FakeFemBot #YeastInfestedPussySuits WHY don't you DROP the #Rage ... JUST #WalkAway and COME start #Winning with us #Deplorable BABES #LoveToHaveU pic.twitter.com/KvOT1lVzj9";;;#Grumpy #Crusty #PrunedOut #MenHatin #MoonScreamin #StillWithHer #FakeFemBot #YeastInfestedPussySuits #Rage #WalkAway #Winning #Deplorable #LoveToHaveU;"1012843886195007488";https://twitter.com/JannaWilkinso69/status/1012843886195007488;0
baileybutler42;2018-06-29 19:42;266;997;"It is sad that just a few years ago I was tricked into thinking that I should be ashamed for being a white man. #WalkAway";;;#WalkAway;"1012843771816497152";https://twitter.com/baileybutler42/status/1012843771816497152;0
human_being_13;2018-06-29 19:39;22;133;"A free (& honest) press correct, not a press that pushes an agenda. Educate yourself. Watch JFK’s infamous speech to the press. You’re an anti-Trumper who regurgitates the same words you hear on msm. You’re an echo chamber and it’s time to #WalkAway . I wish you peace & love";;;#WalkAway;"1012843135821492225";https://twitter.com/human_being_13/status/1012843135821492225;0
TommieGowdy1;2018-06-29 19:31;72;190;"I used to be a Democrat #WalkAway Off the plantation";;;#WalkAway;"1012841015965822976";https://twitter.com/TommieGowdy1/status/1012841015965822976;0
MFrankLovell;2018-06-29 19:30;146;408;"I was raised an "FDR' democrat by a Montana farm girl whose husband, my dad, was a WW2 sailor. I stuck with it until Ronald Reagan restored my faith in America after Jimmy Carter had grounded her on Liberal Shoals. I love America and I decided to #WalkAway from the leftist wreck";;;#WalkAway;"1012840651837173765";https://twitter.com/MFrankLovell/status/1012840651837173765;0
MediocreSteph;2018-06-29 19:27;56;250;"This #walkaway movement is extremely uplifting. It’s so refreshing to see people breaking free and thinking for themselves. & P.S. there are more than two options. You don’t have to fit any label 100%.";;;#walkaway;"1012839967863791616";https://twitter.com/MediocreSteph/status/1012839967863791616;0
carrieksada1;2018-06-29 19:26;996;1090;"One more Marxist Democrat pretending to be ‘of the people’ Fact Check: 'Girl from the Bronx' Alexandria Ocasio-Cortez Raised in Wealthy Suburb #DemExit #WalkAway http://www. breitbart.com/big-government /2018/06/29/fact-check-girl-from-the-bronx-alexandria-ocasio-cortez-grew-up-in-one-of-richest-u-s-counties/ … pic.twitter.com/y44HQxR3KF";;;#DemExit #WalkAway;"1012839810505965568";https://twitter.com/carrieksada1/status/1012839810505965568;0
usminority;2018-06-29 19:25;260;491;"@realDonaldTrump I’m the founder of #WalkAway Campaign— MR. PRESIDENT!! The #WalkAway Campaign is TOO MUCH WINNING!!! We can’t take it anymore, Mr. Pres!! It’s too much winning!!! Check us out!! https://www. facebook.com/usminority/vid eos/486555651765405/ … @DonaldJTrumpJr @IvankaTrump @EricTrump @TiffanyATrump pic.twitter.com/kCp3OYKGVT";;@realDonaldTrump @DonaldJTrumpJr @IvankaTrump @EricTrump @TiffanyATrump;#WalkAway #WalkAway;"1012839536139866112";https://twitter.com/usminority/status/1012839536139866112;0
Lrihendry;2018-06-29 19:21;208;710;"Hey snowflakes, how are those meltdowns going over Trump opportunity to appoint another constitutionalist to the SCOTUS! #WalkAway";;;#WalkAway;"1012838526935760896";https://twitter.com/Lrihendry/status/1012838526935760896;0
RFJudaica;2018-06-29 18:57;733;2301;"I am Jewish, American and Israeli. I cannot believe how mean the Dems are to anybody who dares to support anyone Republican. No more for me. #walkaway";;;#walkaway;"1012832496059236352";https://twitter.com/RFJudaica/status/1012832496059236352;0
tomahhtoe1;2018-06-29 18:51;320;1443;"I cheered Obama’s re-election. Four years later I cheered Hillary’s loss. #walkaway";;;#walkaway;"1012830990547542016";https://twitter.com/tomahhtoe1/status/1012830990547542016;0
foldberg1;2018-06-29 18:50;58;182;"#walkaway is a phenomenon not because of policy but rather tactics. People are turned off by the way democrats intimidate even moderates in their own party. They’ve gone too far.";;;#walkaway;"1012830802902732800";https://twitter.com/foldberg1/status/1012830802902732800;0
ARmastrangelo;2018-06-29 18:34;1127;2227;"I can't contribute my own personal #WalkAway story, because I've never been a Dem, so I'll tell you a relative's story. He was a Dem his entire life, until 2016. I asked him what caused his change of heart, and he said this: pic.twitter.com/UIJ9x7ejq3";;;#WalkAway;"1012826709715030016";https://twitter.com/ARmastrangelo/status/1012826709715030016;0
