username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;retweetornot
ApolloSLK;2018-06-16 13:53;1;3;"@PaulObrienUSA 3- incredible your views on what to do with this many people at once besides enforce the existing laws on the books. Did you know that Obama enforced the same laws with the same exact camps? #LiberalismIsAMentalDisorder #WalkAway";;@PaulObrienUSA;#LiberalismIsAMentalDisorder #WalkAway;"1008044881749725186";https://twitter.com/ApolloSLK/status/1008044881749725186;0
Twitchy80887477;2018-06-16 13:51;2;2;"#WalkAway @thebestcloser #CloserNation @HAGOODMANAUTHOR @seanhannity @dbongino @infowars @RealCandaceO @allidoisowen @thebradfordfile @foxandfriends #IGReport #MAGA #ObamaGate @prayingmedic https:// twitter.com/WayneDupreeSho w/status/1005963459807338498 …";;@thebestcloser @HAGOODMANAUTHOR @seanhannity @dbongino @infowars @RealCandaceO @allidoisowen @thebradfordfile @foxandfriends @prayingmedic;#WalkAway #CloserNation #IGReport #MAGA #ObamaGate;"1008044430325092352";https://twitter.com/Twitchy80887477/status/1008044430325092352;1
white_mgtow;2018-06-16 13:35;0;2;"#Incredibles2 movie Review - #Feminist Propaganda https:// youtu.be/1s7P1eYfvyw via @YouTube #Disney #Walkaway";;@YouTube;#Incredibles2 #Feminist #Disney #Walkaway;"1008040415063183361";https://twitter.com/white_mgtow/status/1008040415063183361;0
LauraKeys711;2018-06-16 13:00;348;879;"Incredible, isn’t it?! The “hot sauce in my purse” debacle was my RedPill Moment. Then the floodgates opened... as Mosab Hassan Yousef @son_of_hamas says “Hypocrisy & Political Correctness are two sides of the same coin.” #WakeUp & #WalkAway";;@son_of_hamas;#WakeUp #WalkAway;"1008031591761731584";https://twitter.com/LauraKeys711/status/1008031591761731584;0
USA4TRUMP;2018-06-16 12:37;2;1;"@POTUS @RealDonaldTrump @WhiteHouse @PressSec @seanhannity @SebGorka @Jim_Jordan @MattGaetz @TGowdySC @freedomcaucus @RepMarkMeadows @SenateGOP @HouseGOP @HouseJudiciary @senjudiciary @GOPoversight #WeThePeople #MAGA #ObamaGate #Mueller #ImpeachObama #SpyGate #WalkAway pic.twitter.com/7xpwLgB3De";;@POTUS @RealDonaldTrump @WhiteHouse @PressSec @seanhannity @SebGorka @Jim_Jordan @MattGaetz @TGowdySC @freedomcaucus @RepMarkMeadows @SenateGOP @HouseGOP @HouseJudiciary @senjudiciary @GOPoversight;#WeThePeople #MAGA #ObamaGate #Mueller #ImpeachObama #SpyGate #WalkAway;"1008025759636570112";https://twitter.com/USA4TRUMP/status/1008025759636570112;0
hollylynn1971;2018-06-16 12:04;1;2;"#WalkAway quit buying #FakenewsMedia lies. #VoteRed2018 #RedTsunami2018 #RedNationRising #MAGAISAMOVEMENT #WINNING https:// twitter.com/JacobAWohl/sta tus/1008009186679013376 …";;;#WalkAway #FakenewsMedia #VoteRed2018 #RedTsunami2018 #RedNationRising #MAGAISAMOVEMENT #WINNING;"1008017370298896386";https://twitter.com/hollylynn1971/status/1008017370298896386;1
countrydav;2018-06-16 11:42;2;2;"Ughhh can't stand VOX. They post some of the most ridiculous stuff on their Twitter account. I thought they were a parody account, like the Onion News, until liberals retweeted their posts. #WalkAway";;;#WalkAway;"1008011854147252224";https://twitter.com/countrydav/status/1008011854147252224;0
T_FLgal;2018-06-16 11:01;2;5;"Absolutely! #WalkAway https:// twitter.com/mitchellvii/st atus/1007986059832188930 …";;;#WalkAway;"1008001681529999360";https://twitter.com/T_FLgal/status/1008001681529999360;1
walk2free;2018-06-16 10:30;1;15;"I went from HS dropout teen mom to #MBA while raising my kids and working full time! I'm a #Trump supporter! #Overcomer #RiseAbove #MAGA #SaturdayMorning #satchat #FridayFeeling Dear #Liberals #WalkAway #LiberalismisaMentalDisorder";;;#MBA #Trump #Overcomer #RiseAbove #MAGA #SaturdayMorning #satchat #FridayFeeling #Liberals #WalkAway #LiberalismisaMentalDisorder;"1007993939247411201";https://twitter.com/walk2free/status/1007993939247411201;0
fossilfetcher;2018-06-16 07:30;1;2;"Classy as always, Bill. #WalkAway #MAGA #BuildTheDamnWall https:// twitter.com/HowardM24/stat us/1007644507029024768 …";;;#WalkAway #MAGA #BuildTheDamnWall;"1007948648964087808";https://twitter.com/fossilfetcher/status/1007948648964087808;1
gs777gs777;2018-06-16 05:32;2;2;"Al the democRATS have left now is HATE. Especially against the #Blacks and #Hispanics who leave their SLAVE PLANTATIONS ! #GetWoke #greatawakening #candaceowens #Freedom #WalkAway https:// twitter.com/gs777gs777/sta tus/1007899352038367232 …";;;#Blacks #Hispanics #GetWoke #greatawakening #candaceowens #Freedom #WalkAway;"1007918851798065152";https://twitter.com/gs777gs777/status/1007918851798065152;1
Joey_Macasieb;2018-06-16 01:27;2;13;"A reminder that gay men don’t have to be democrats. #MAGA #gaysfortrump #Conservative #HomoCons #WalkAway";;;#MAGA #gaysfortrump #Conservative #HomoCons #WalkAway;"1007857213480693760";https://twitter.com/Joey_Macasieb/status/1007857213480693760;0
walkaway2016;2018-06-15 23:43;1;1;"(5) I started watching Trump rallies. I realize he's serious & he loves this country. What made me change my party was this speech below. I was so moved by it. He was the person I wanted as my President & that's my story on why I #WalkAway https:// youtu.be/G2qIXXafxCQ";;;#WalkAway;"1007830875877380096";https://twitter.com/walkaway2016/status/1007830875877380096;0
MichelleCAGirl;2018-06-15 22:36;1;2;"#WalkAway https:// twitter.com/usminority/sta tus/1007191747355729920 …";;;#WalkAway;"1007814225736040448";https://twitter.com/MichelleCAGirl/status/1007814225736040448;1
Kuvidob;2018-06-15 22:14;0;0;"Yes, yes all photoshopped because you live on Earth 2 along with Queen Hillary. You're willfully blind, not worth one more response. #MAGA #WalkAway";;;#MAGA #WalkAway;"1007808662679769089";https://twitter.com/Kuvidob/status/1007808662679769089;0
rdickens31;2018-06-15 22:12;1;5;"@HillaryClinton you are disgraceful that you think anyone believes a GD thing you say. Karma!!! #WalkAway";;@HillaryClinton;#WalkAway;"1007807981193453568";https://twitter.com/rdickens31/status/1007807981193453568;0
R3Thorns;2018-06-15 22:10;12;11;"Yes- SF has become “terrifying” for tourists! #Californians can do something about this in November! This is the fault of @GavinNewsom ! #sad #VoteDemsOut #MakeSFGreatAgain #WalkAway https:// twitter.com/ksbw/status/10 07805077422333957 …";;@GavinNewsom;#Californians #sad #VoteDemsOut #MakeSFGreatAgain #WalkAway;"1007807679853572096";https://twitter.com/R3Thorns/status/1007807679853572096;1
Heeeellllooooo;2018-06-15 22:08;0;0;"Rise against what? #Dems are without a plan ~ so you want to have a temper tantrum because you don't know what else to do?? DUMB!! @NancyPelosi #DEMEXIT #WALKAWAY This is why voters are leaving in droves...the jig is up! #Trumplandslide2020 PS #pence2024";;@NancyPelosi;#Dems #DEMEXIT #WALKAWAY #Trumplandslide2020 #pence2024;"1007807179880050690";https://twitter.com/Heeeellllooooo/status/1007807179880050690;0
HonestAbe_Linc;2018-06-15 22:04;0;0;"This needs to be shared and seen by every Liberal in this country, so they too can take the red pill and #WalkAway . Props to @usminority for making this video to explain why he left The Left. https:// youtu.be/4Pjs7uoOkag";;@usminority;#WalkAway;"1007806207594254336";https://twitter.com/HonestAbe_Linc/status/1007806207594254336;0
Heeeellllooooo;2018-06-15 21:59;0;0;"Oh we have a disturbance with Rino's and GLAD they're leaving~but you are losing voters!! WISE UP!! And no one to run for Pres2020!! PS. The tidybowl man has your bluewave #DemExit . #WalkAway buh-bye! #TRUMPLANDSLIDE2020";;;#DemExit #WalkAway #TRUMPLANDSLIDE2020;"1007804836480536576";https://twitter.com/Heeeellllooooo/status/1007804836480536576;0
ApolloSLK;2018-06-15 21:53;364;721;"Everytime I see a liberal state that taking away kids at the border is barbaric. I just pop this photo of elian Gonzales being ripped away from the man who rescued him from the sea. #Walkaway pic.twitter.com/N02GWibCK7";;;#Walkaway;"1007803314359152643";https://twitter.com/ApolloSLK/status/1007803314359152643;0
JulieAppletoft;2018-06-15 21:49;0;1;"#PatriotsEffectingChange are doing a great job. Over the past few days there is an increase in harassment towards our threads. Hobos, fake lists appearing everywhere Keep putting out the truth & support for @POTUS . #Trump2020Landslide #WalkAway";;@POTUS;#PatriotsEffectingChange #Trump2020Landslide #WalkAway;"1007802328546607104";https://twitter.com/JulieAppletoft/status/1007802328546607104;0
2017dps;2018-06-15 21:20;0;0;"#FamiliesBelongTogether this hashtag should represent the 800 black babies/day ripped away from their mothers with the use of forceps! It should represent Angel moms ripped away from their children by illegal aliens murders! #WalkAway #AbortionIsMurder pic.twitter.com/lynsQTZw7e";;;#FamiliesBelongTogether #WalkAway #AbortionIsMurder;"1007794977060147202";https://twitter.com/2017dps/status/1007794977060147202;0
2017dps;2018-06-15 21:13;0;0;"#FamiliesBelongTogether Dems DO APPROVE of ripping children from their mothers.... as long as forceps are used #BREAKING #MorningJoe #Spain #RoadToChange #MAGA #WalkAway pic.twitter.com/Trzz2210wB";;;#FamiliesBelongTogether #BREAKING #MorningJoe #Spain #RoadToChange #MAGA #WalkAway;"1007793186440433664";https://twitter.com/2017dps/status/1007793186440433664;0
ZigTj;2018-06-15 20:59;7;11;"Absolutely! They should try it sometime. #WalkAway";;;#WalkAway;"1007789851834380288";https://twitter.com/ZigTj/status/1007789851834380288;0
AmoMorales1;2018-06-15 20:56;0;0;"https://www. youtube.com/watch?v=4Pjs7u oOkag&feature=youtu.be … #WalkAway It's bad enough to be tricked into keeping yourself down... don't take the rest of us with you";;;#WalkAway;"1007789029796933632";https://twitter.com/AmoMorales1/status/1007789029796933632;0
AmoMorales1;2018-06-15 20:55;0;1;"https://www. youtube.com/watch?v=4Pjs7u oOkag&feature=youtu.be … #WalkAway";;;#WalkAway;"1007788630633472000";https://twitter.com/AmoMorales1/status/1007788630633472000;0
MarkJohnFuller2;2018-06-15 20:49;0;1;"#walkaway Liberal";;;#walkaway;"1007787225269104641";https://twitter.com/MarkJohnFuller2/status/1007787225269104641;0
NewsTalkKIT;2018-06-15 20:45;1;2;"#WalkAway Say what you mean, mean what you say and follow through. Is that too much to ask? http:// newstalkkit.com/democrats-push ing-back-against-being-taken-for-granted/ …";;;#WalkAway;"1007786120413773825";https://twitter.com/NewsTalkKIT/status/1007786120413773825;0
obrien9696;2018-06-15 20:41;1;1;"How about that illegal alien delivering pizza to a MILITARY BASE? What the Main Stream Media and Democrats won't tell you. #WalkAway https://www. city-journal.org/html/undocumen ted-driving-15963.html …";;;#WalkAway;"1007785086920429568";https://twitter.com/obrien9696/status/1007785086920429568;0
patriot_fierce;2018-06-15 20:41;0;0;"There is hope for our liberal friends! #WalkAway Campaign";;;#WalkAway;"1007785079823839238";https://twitter.com/patriot_fierce/status/1007785079823839238;0
MiddleClazzMom;2018-06-15 20:28;0;1;"The democrats put UNVETTED Illegal Aliens before the needs of our vets, seniors, poor and middle class! This vet should’ve come before any illegal alien! I’m sick and tired of the Democratic Agenda! #DemExit #WalkAway they’ve walked away from the needs of the American People! https:// twitter.com/grizz_meister/ status/1007657193250881536 …";;;#DemExit #WalkAway;"1007781856929083392";https://twitter.com/MiddleClazzMom/status/1007781856929083392;1
NoMandate;2018-06-15 20:18;1;1;"#WalkAway Campaign- WHY I LEFT LIBERALISM & THE DEMOCRATIC PARTY https:// drhurd.com/2018/06/15/wal kaway-campaign-left-liberalism-democratic-party/?utm_source=dlvr.it&utm_medium=facebook …";;;#WalkAway;"1007779323351371777";https://twitter.com/NoMandate/status/1007779323351371777;0
riteaparty;2018-06-15 20:17;0;1;"#WalkAway Campaign- WHY I LEFT LIBERALISM & THE DEMOCRATIC PARTY https:// drhurd.com/2018/06/15/wal kaway-campaign-left-liberalism-democratic-party/?utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/4PocfvtfaS";;;#WalkAway;"1007779057361022981";https://twitter.com/riteaparty/status/1007779057361022981;0
TracyGunter6;2018-06-15 20:04;0;0;"Knock knock oh yes you are... #WalkAway";;;#WalkAway;"1007775873683030021";https://twitter.com/TracyGunter6/status/1007775873683030021;0
