username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;retweetornot
Tough_N_Tender;2018-07-31 19:51;16;20;"If Republicans can win the midterm elections, Trump will save America for the next generation. That’s how important the midterm elections are this fall. #WalkAway #VoteRed2018 #MAGA https://www. breitbart.com/big-government /2018/07/31/donald-trump-taunts-fake-news-when-im-gone-your-ratings-will-crash/ …";;;#WalkAway #VoteRed2018 #MAGA;"1024442548297691136";https://twitter.com/Tough_N_Tender/status/1024442548297691136;0
_The_Watchers_;2018-07-31 19:38;22;28;"#WWG1WGA #WhoIsQ #AbuseIsNotComedy #WalkAway #GreatAwakening #QFDshadowban #TryHarderMSM #AskTheQ @POTUS @realDonaldTrump smiling at #QAnon sign pic.twitter.com/aKdBblTQgV";;@POTUS @realDonaldTrump;#WWG1WGA #WhoIsQ #AbuseIsNotComedy #WalkAway #GreatAwakening #QFDshadowban #TryHarderMSM #AskTheQ #QAnon;"1024439254703906816";https://twitter.com/_The_Watchers_/status/1024439254703906816;0
DBZDoll;2018-07-31 19:34;15;49;"I love all he triggered liberals commenting on his rally . These people are so unhinged. #TrumpTampa #WalkAway #RedWave";;;#TrumpTampa #WalkAway #RedWave;"1024438222175100930";https://twitter.com/DBZDoll/status/1024438222175100930;0
THETXEMBASSY;2018-07-31 19:33;36;43;"#MAGA Nancy Drew, where have you been, you have just now popped up unsurfaced after all the crimes that have been committed by Hussein and #CrookedHillary and the rest of the crime team where have you been. WTH brain giant!? #WalkAway & think, get educated. Vote R #Midterms pic.twitter.com/ZPDvCZwmuU";;;#MAGA #CrookedHillary #WalkAway #Midterms;"1024437957724438528";https://twitter.com/THETXEMBASSY/status/1024437957724438528;0
cs0058cs;2018-07-31 19:30;107;109;"MAGA PATRIOTS CAN WE PLEASE HELP OUT MY GOOD FRIEND REBECCA. SHE NEEDS MORE FOLLOWERS. @Reblyn1963 She is a true MAGA supporter. Please Follow and RT. Thank you so very much! #MAGA #KAG #WalkAway #RedWave2018 #Conservative #DoNothingDems #DontVoteDem pic.twitter.com/dIBiehiaop";;@Reblyn1963;#MAGA #KAG #WalkAway #RedWave2018 #Conservative #DoNothingDems #DontVoteDem;"1024437286367322113";https://twitter.com/cs0058cs/status/1024437286367322113;0
John_KissMyBot;2018-07-31 19:30;124;179;"Trump Is Right Again It’s A Witch Hunt FBI Launched Investigation Two Years Ago — Still No Collusion Found The Only Collusion Was On Hillary’s Part, And The Democrat Party But Mueller Is Protecting Them. #WalkAway #MAGA #KissMyBot #WednesdayWisdom https://www. breitbart.com/big-government /2018/07/31/fbi-launched-investigation-two-years-ago-still-no-collusion-found/ … pic.twitter.com/Q0gGAOvnWI";;;#WalkAway #MAGA #KissMyBot #WednesdayWisdom;"1024437275202076672";https://twitter.com/John_KissMyBot/status/1024437275202076672;0
stephenbivens;2018-07-31 19:20;20;38;"I haven't heard anyone from the #DNC or the #Leftists suggest a solution that was not some version of "The government will force you.", "We will take more of your money to pay for it." or "We'll ban it." in about a decade. People wonder why #WalkAway exists";;;#DNC #Leftists #WalkAway;"1024434729116950536";https://twitter.com/stephenbivens/status/1024434729116950536;0
Shannon88259511;2018-07-31 19:17;36;39;"This is awesome. And @CNN wants US to think @POTUS is racist. #BlacksForTrump thinking for themselves, they chose to #WalkAway from the Democrat party. https:// twitter.com/ChuckCallesto/ status/1024423804452384768 …";;@CNN @POTUS;#BlacksForTrump #WalkAway;"1024433935118286848";https://twitter.com/Shannon88259511/status/1024433935118286848;1
CASE103060;2018-07-31 19:11;77;79;"OMG, @maziehirono , jr Senator from Hawaii, who took an Oath of Office to uphold The Constitution, is #clueless on our current immigration laws Bravo @DNC ... #WalkAway @realDonaldTrump @SecNielsen @ICEgov https:// twitter.com/abritperspect/ status/1024395706008838144 …";;@maziehirono @DNC @realDonaldTrump @SecNielsen @ICEgov;#clueless #WalkAway;"1024432348962598912";https://twitter.com/CASE103060/status/1024432348962598912;1
dochartdc;2018-07-31 18:48;23;26;"LIVE STREAM TRUMP RALLY Tampa Florida 7/31/18 #MAGA #Trump #WalkAway #leadership #KAG2018 https:// youtu.be/8gPy72pS1aI";;;#MAGA #Trump #WalkAway #leadership #KAG2018;"1024426533799297024";https://twitter.com/dochartdc/status/1024426533799297024;0
MichaelPata;2018-07-31 18:43;17;29;"Yes, the Truth. The #GreatAwakening is upon us and the YUGE #WalkAway movement has begun from the racist #democrat party. Controlled & Left behind no more #QAnon #GreatAwakening #Winning #WWG1WGA pic.twitter.com/uGHFRC0ZVG";;;#GreatAwakening #WalkAway #democrat #QAnon #GreatAwakening #Winning #WWG1WGA;"1024425390612381696";https://twitter.com/MichaelPata/status/1024425390612381696;0
Matthewcogdeill;2018-07-31 18:42;26;35;"#RETWEET Liberals are comparing Cowboys’ Quarterback Dak Prescott to “slave” for saying he doesn’t believe in protesting during anthem Classic liberalism - calling somebody slave for freely speaking their mind democrats did this to @kanyewest "free thinker" #WalkAway pic.twitter.com/9AHPdz5JtP";;@kanyewest;#RETWEET #WalkAway;"1024425198630719489";https://twitter.com/Matthewcogdeill/status/1024425198630719489;0
beth2_k3;2018-07-31 18:38;38;46;"The new wave of the Democrat Party represents fire and brimstone. Time to #WalkAway and #KAG #RedWaveRising Vote RED RED RED #RedNovember pic.twitter.com/DuSzV6OJNy";;;#WalkAway #KAG #RedWaveRising #RedNovember;"1024424206774222849";https://twitter.com/beth2_k3/status/1024424206774222849;0
sofinique1;2018-07-31 18:29;97;96;"Making money on an #App which according to them, Only gives out #FakeNews If it’s just a #Conspiracy why did #Apple pull the app #Qanon #WWG1WGA #WakeUpAmerica #Communist tactics you get to know what we want you to know #WalkAway in fact RUN #MAGA STAND UNITED pic.twitter.com/kgRFSkhsf0";;;#App #FakeNews #Conspiracy #Apple #Qanon #WWG1WGA #WakeUpAmerica #Communist #WalkAway #MAGA;"1024421706398683136";https://twitter.com/sofinique1/status/1024421706398683136;0
DudaPhillis;2018-07-31 18:23;31;24;"All Patriots If You Can, Go To Philly And Support Scott #TrumpWorldGroups #WalkAway";;;#TrumpWorldGroups #WalkAway;"1024420298244816896";https://twitter.com/DudaPhillis/status/1024420298244816896;0
DEU151;2018-07-31 18:11;0;0;"Ich weise auf Hashtag #WalkAway hin";;;#WalkAway;"1024417294292803585";https://twitter.com/DEU151/status/1024417294292803585;0
Saugahatchee225;2018-07-31 18:01;20;48;"Don't just build the wall. We need to get those in the government offices who support abolishing ICE and lawlessness out of office. If you vote them out of all government offices maybe America can return to a nation governed by The Constitution again. #MAGA #WalkAway";;;#MAGA #WalkAway;"1024414835843506183";https://twitter.com/Saugahatchee225/status/1024414835843506183;0
clinchmtn316;2018-07-31 17:55;12;24;"I believe Americans are truly sick of the media in this Country. They are certainly aiding the #walkaway movement.";;;#walkaway;"1024413270852206594";https://twitter.com/clinchmtn316/status/1024413270852206594;0
enoughalready16;2018-07-31 17:42;27;123;"Best @Potus ever! If you still can't see that, please, do some research & #WalkAway";;@Potus;#WalkAway;"1024409954852192256";https://twitter.com/enoughalready16/status/1024409954852192256;0
smashthemarxist;2018-07-31 17:41;28;27;"Misguided Millennials In Politics #OcasioCortez #walkaway #qanon pic.twitter.com/0IgUIFEC5l";;;#OcasioCortez #walkaway #qanon;"1024409683199553536";https://twitter.com/smashthemarxist/status/1024409683199553536;0
ThePmarinakos64;2018-07-31 19:58;8;10;"If you’re an #angry Democrat and you’re “seeing red,” it might not be a coincidence. It might be time to #walkaway . #realTCUstatetrainSC - climb aboard. You have right to bare a smile. pic.twitter.com/30sBEtZDKR";;;#angry #walkaway #realTCUstatetrainSC;"1024444109757587456";https://twitter.com/ThePmarinakos64/status/1024444109757587456;0
Danneskjold_won;2018-07-31 19:57;10;13;"I mean Teresa... you *can’t * be THAT dumb. Communists are ANTI-Trump & match the DNC on issues. If you research just a little bit, you’ll blow your own mind; the left? The Dems? And communists are identical. Do your own research. It’s true. Then #WalkAway";;;#WalkAway;"1024444008725143552";https://twitter.com/Danneskjold_won/status/1024444008725143552;0
human_being_13;2018-07-31 19:53;3;28;"What’s your poll numbers Jim... uh 3% #fakenews #fakejournalist #walkaway";;;#fakenews #fakejournalist #walkaway;"1024442896483680256";https://twitter.com/human_being_13/status/1024442896483680256;0
TruthSeekerQSD;2018-07-31 19:50;5;35;"This as another #QProof from @POTUS just an FYI Conspiracy Theory no more. #Winning #MAGA #WeThePeople #GreatAwakening #KAG #redpill #WalkAway #qanon pic.twitter.com/UzY2zzcYE5";;@POTUS;#QProof #Winning #MAGA #WeThePeople #GreatAwakening #KAG #redpill #WalkAway #qanon;"1024442251278073856";https://twitter.com/TruthSeekerQSD/status/1024442251278073856;0
FirstDistortion;2018-07-31 19:47;11;29;""We are hunting down the child predators." - President Trump #Pedogate #WWG1WGA #WalkAway #QAnon #TrumpTampa";;;#Pedogate #WWG1WGA #WalkAway #QAnon #TrumpTampa;"1024441406717345798";https://twitter.com/FirstDistortion/status/1024441406717345798;0
giacoknox;2018-07-31 19:38;6;25;"Give it a rest. Then again, no. You and the other race baiting white liberals make my follow count go up with each "Find the one black dude" tweet. #WalkAway #Trump #MAGA https://www. youtube.com/watch?v=VAsgfx BcdLk&t=3s …";;;#WalkAway #Trump #MAGA;"1024439143470981127";https://twitter.com/giacoknox/status/1024439143470981127;0
USACitizens1st;2018-07-31 19:35;11;16;"#Winning #WalkAway #Orioles #NationalAvocadoDay https:// twitter.com/realDonaldTrum p/status/1023900404352991232 …";;;#Winning #WalkAway #Orioles #NationalAvocadoDay;"1024438374227013632";https://twitter.com/USACitizens1st/status/1024438374227013632;1
giacoknox;2018-07-31 19:34;6;14;"Right up front: #BlacksForTrump #MAGA #Trump2020 #WalkAway";;;#BlacksForTrump #MAGA #Trump2020 #WalkAway;"1024438283655438336";https://twitter.com/giacoknox/status/1024438283655438336;0
