username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;retweetornot
Jenny8675309m;2018-06-22 17:49;5;9;"The dems can’t win an election because of a some Facebook posts.... even WITH a fixed primary, with nearly EVERY media entity on their side and even half of the other party on their side- it seems the only thing they DON’T have on their side=the American people #walkaway";;;#walkaway;"1010278707020419073";https://twitter.com/Jenny8675309m/status/1010278707020419073;0
ZigTj;2018-06-22 17:33;4;15;"The problem w/liberal nut jobs getting away with this is they NEVER have consequences for their actions, we all work, pay taxes & strive for American greatness for ALL, we don't have time for these games! #FakeOutrage #StopGrandstanding #StopTheLies #WalkAway";;;#FakeOutrage #StopGrandstanding #StopTheLies #WalkAway;"1010274645755514881";https://twitter.com/ZigTj/status/1010274645755514881;0
MAGAVoice1;2018-06-22 17:25;184;161;"Brittany Hughes had been Sounding the Alarm on migrant kids since Obama Era but no one listened. #FakeNewsMedia #FakeOutrage #AngelFamilies #walkaway Here she is exposing Why So Liberals Suddenly Care About Children...Just Not America's https:// youtu.be/g_fbO6tSYfw";;;#FakeNewsMedia #FakeOutrage #AngelFamilies #walkaway;"1010272589871116289";https://twitter.com/MAGAVoice1/status/1010272589871116289;0
ChrissyMAGAOne;2018-06-22 16:57;6;4;"#MAGA #QAnon #WeThePeople #JESUSLIVES #GodIsInCharge #WWG1WGA #RedWaveRising #FreeTommy #WalkAway #OffThePlantation #IGReport #ClintonCrimeFamily https://www. zerohedge.com/news/2018-06-2 1/former-secret-service-agent-files-rico-suit-against-clintons-soros-podesta-brock …";;;#MAGA #QAnon #WeThePeople #JESUSLIVES #GodIsInCharge #WWG1WGA #RedWaveRising #FreeTommy #WalkAway #OffThePlantation #IGReport #ClintonCrimeFamily;"1010265529460744192";https://twitter.com/ChrissyMAGAOne/status/1010265529460744192;0
LadyKnightFury;2018-06-22 16:43;364;384;"Hey Liberals, your easily triggered emotions are being played upon and used for very nefarious purposes. #WakeUp #WalkAway pic.twitter.com/CvK4UYePhu";;;#WakeUp #WalkAway;"1010261959965577217";https://twitter.com/LadyKnightFury/status/1010261959965577217;0
pambesteder;2018-06-22 16:08;69;127;"Dear Black Democrat Have you noticed lately that you're being ignored by your party? I mean....all the crying and carrying on USED to be about YOU. But now it's about illegals. They're brown skinned but not YOUR kinda brown skin. You're yesterday's story. #WalkAway";;;#WalkAway;"1010253220575408129";https://twitter.com/pambesteder/status/1010253220575408129;0
MiddleClazzMom;2018-06-22 16:07;9;10;"The thing is, these protesters are not only harassing Secretary Kirstjen’s house, they are also harassing their neighbors! Where are the protests for #JusticeForAngelMoms who can only visit their children’s graves, as they were KILLED by an ILLEGAL IMMIGRANT! #DemExit #WalkAway";;;#JusticeForAngelMoms #DemExit #WalkAway;"1010252925413847045";https://twitter.com/MiddleClazzMom/status/1010252925413847045;0
PolitixGal;2018-06-22 16:06;21;16;"PROOF THAT MEDIA LIES --> #FakeNews like this is why Millions will #WalkAway from the Democratic Party to #VoteDemsOUT in November! #MAGA #SecureTheBorder #DeportIllegals https:// twitter.com/esaagar/status /1010121223206993920 …";;;#FakeNews #WalkAway #VoteDemsOUT #MAGA #SecureTheBorder #DeportIllegals;"1010252584295194624";https://twitter.com/PolitixGal/status/1010252584295194624;1
usminority;2018-06-22 16:02;107;269;"3. ... anybody might feel about me, I always will. That’s why I’m encouraging them to #WalkAway . The Democraticsl party do not care about LGBT people. If they did, they could never lie to them constantly and constantly reinforce fear. https:// twitter.com/worldmeetjohn/ status/1010151064295878656 …";;;#WalkAway;"1010251679818764288";https://twitter.com/usminority/status/1010251679818764288;1
RedNationRising;2018-06-22 14:33;90;121;"The Democrats are resisting: -peace with #NorthKorea -the #taxcuts my family needs -fair #trade deals for all Americans -a self-sustaining America -the strong #economy President Trump is giving us It’s time to #WalkAway and join the #MAGA Movement! #Resist the #Resistance !";;;#NorthKorea #taxcuts #trade #economy #WalkAway #MAGA #Resist #Resistance;"1010229362141138944";https://twitter.com/RedNationRising/status/1010229362141138944;0
Rose56745469;2018-06-22 12:23;5;4;"#WalkAway https:// twitter.com/topdog8762/sta tus/1010184145186836481 …";;;#WalkAway;"1010196672201125888";https://twitter.com/Rose56745469/status/1010196672201125888;1
Gary74096760;2018-06-22 11:11;515;1212;"#walkaway The Democrats left me...I didn't leave them. I don't recognize them anymore.";;;#walkaway;"1010178434440597505";https://twitter.com/Gary74096760/status/1010178434440597505;0
