username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;retweetornot
bamboobobshow;2018-06-03 19:03;0;0;"Admin MG This Video and the #WalkAway from Liberalism will Drive the Lefty's Insane. https://www. facebook.com/BAMBOOBOBSPANK SALIB/posts/10156681011805288 …";;;#WalkAway;"1003411783862898690";https://twitter.com/bamboobobshow/status/1003411783862898690;0
WISNBennyHutch;2018-06-03 18:16;1;12;"Alright...We got some jokers at #Target and it WASN’T me... #WalkAway #IDontWantMyFingerprintsOnIt #AlsoTargetTookAllMyMoneyToday #DontLetTheWifeInThatBuilding pic.twitter.com/8OVvAukRSK";;;#Target #WalkAway #IDontWantMyFingerprintsOnIt #AlsoTargetTookAllMyMoneyToday #DontLetTheWifeInThatBuilding;"1003400057272619008";https://twitter.com/WISNBennyHutch/status/1003400057272619008;0
subtel1;2018-06-03 17:22;1;1;"Good !! Just #WALKAWAY #NoDeal And do not pay one cent more into their corrupt coffers !! https:// twitter.com/Juliet777777/s tatus/1003383911530008578 …";;;#WALKAWAY #NoDeal;"1003386451420205061";https://twitter.com/subtel1/status/1003386451420205061;1
TimBrown25;2018-06-03 15:56;0;1;"#walkaway reject the lies you have been sold. Get with it please.";;;#walkaway;"1003364925174091777";https://twitter.com/TimBrown25/status/1003364925174091777;0
Greenjeanstex;2018-06-03 15:06;0;0;"From the post: "Right now, the liberal media continues to perpetuate a false narrative about the “hateful” and “bigoted” right. Use your voice to let people know who conservatives really are. Be sure to use the hashtag #WalkAway ." https://www. facebook.com/marie.s.wood.1 /posts/10216842214632838 …";;;#WalkAway;"1003352186242457601";https://twitter.com/Greenjeanstex/status/1003352186242457601;0
white_mgtow;2018-06-03 13:03;0;0;"News: Let's Get #Crazy (TFM 42O) https:// youtu.be/ad6M4VYK7UQ via @YouTube #MGTOW #SundayMorning #Walkaway #Liberty https:// gab.ai/white_mgtow/po sts/26881022 …";;@YouTube;#Crazy #MGTOW #SundayMorning #Walkaway #Liberty;"1003321324213682176";https://twitter.com/white_mgtow/status/1003321324213682176;0
Arsenal_Boston;2018-06-03 12:42;0;1;"If you have to share an Instagram or Facebook account with your boyfriend/girlfriend, someone’s a slut and your relationship has zero chance of lasting. #NoTrust #WalkAway pic.twitter.com/57PZlAurug";;;#NoTrust #WalkAway;"1003316088791359489";https://twitter.com/Arsenal_Boston/status/1003316088791359489;0
KriefLinda;2018-06-03 12:15;0;0;"Distractions Will Intesify As The Crimes Are Exposed - Episode 1582b https:// youtu.be/5A6y3Y79L4Y via @YouTube What a glorious summer ahead. Tick tock..... #Walkaway #IBOR #MAGA";;@YouTube;#Walkaway #IBOR #MAGA;"1003309311362306050";https://twitter.com/KriefLinda/status/1003309311362306050;0
white_mgtow;2018-06-03 11:36;5;11;"Two months #salary in exchange for a piece of pressurized #carbon was always a ridiculous marketing ploy. Don't fall for it. #MGTOW #SundayMorning #Diamonds #Marriage #Walkaway #Liberty pic.twitter.com/Hn4KIwpHiU";;;#salary #carbon #MGTOW #SundayMorning #Diamonds #Marriage #Walkaway #Liberty;"1003299504777379840";https://twitter.com/white_mgtow/status/1003299504777379840;0
white_mgtow;2018-06-03 11:31;1;2;"#Paper beats #rock . #SundayMorning #Marriage #MGTOW #Bachelor #Walkaway #Liberty pic.twitter.com/TCZEMcCyfi";;;#Paper #rock #SundayMorning #Marriage #MGTOW #Bachelor #Walkaway #Liberty;"1003298166056235008";https://twitter.com/white_mgtow/status/1003298166056235008;0
