username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;retweetornot
TomAdams9999;2018-05-27 17:50;2;2;"#Best #time to #walkAway from a #deal is #Beforehand #obamaSuccessStory are #MediaForSale #disinformation #FakeNews @POTUS @realDonaldTrump #MAGA #tcot #ccot #DrainTheSwamp #QAnon #Trumpville #Truth @RealJamesWoods @RealCandaceO @realMAGASteve @Real_PeachyKeen @RealDrGina #CAGOP https:// twitter.com/MMMAGA9/status /1000469777280851968 …";;@POTUS @realDonaldTrump @RealJamesWoods @RealCandaceO @realMAGASteve @Real_PeachyKeen @RealDrGina;#Best #time #walkAway #deal #Beforehand #obamaSuccessStory #MediaForSale #disinformation #FakeNews #MAGA #tcot #ccot #DrainTheSwamp #QAnon #Trumpville #Truth #CAGOP;"1000856723752538113";https://twitter.com/TomAdams9999/status/1000856723752538113;1
AntonioOlayca;2018-05-27 15:33;0;0;"Marismas #marismas #riotinto #walkaway pic.twitter.com/MRBUnSuP9w";;;#marismas #riotinto #walkaway;"1000822234699661318";https://twitter.com/AntonioOlayca/status/1000822234699661318;0
StrawFinal;2018-05-27 15:12;25;33;"This week, we're joined by @doctorow to chat about his newest novel, #Walkaway from @torbooks . We talk about sci-fi, #opensource tech, #privilege , #PostScarcityEcon and a lot more! https:// thefinalstrawradio.noblogs.org/post/2018/05/2 7/cory-doctorow-walkaway/ … pic.twitter.com/O1fc4EgwOZ";;@doctorow @torbooks;#Walkaway #opensource #privilege #PostScarcityEcon;"1000817160044859392";https://twitter.com/StrawFinal/status/1000817160044859392;0
TheMindsJournal;2018-05-27 15:03;1;0;"The Moment You Feel Like You Have To Prove https:// themindsjournal.com/the-moment-you -feel-like-you-have-to-prove/ … #2am #AlysiaHarris #ProveYourself #WalkAway";;;#2am #AlysiaHarris #ProveYourself #WalkAway;"1000814793287258112";https://twitter.com/TheMindsJournal/status/1000814793287258112;0
Ms_AngelaD;2018-05-27 11:31;1;0;"Sometimes a value proposition isn’t a value, no matter how you package it. #walkaway #walkthetalk pic.twitter.com/FjVgGBofRc";;;#walkaway #walkthetalk;"1000761320805777408";https://twitter.com/Ms_AngelaD/status/1000761320805777408;0
TriggWatson;2018-05-27 10:45;0;6;"And I strode off confidently into the sunset, with no idea where I was going. #Sunset #Cozumel #Mexico #WorldTravels #TravelOften #Wanderlust #Globetrotter #Globetrotting #WalkAway #WalkWithConfidence pic.twitter.com/qCQaZMII3F";;;#Sunset #Cozumel #Mexico #WorldTravels #TravelOften #Wanderlust #Globetrotter #Globetrotting #WalkAway #WalkWithConfidence;"1000749834523918338";https://twitter.com/TriggWatson/status/1000749834523918338;0
catherinamitaka;2018-05-27 10:32;0;0;"半身浴をしながらトマトジュースを飲んで大好きな曲を流しつつTwitter… #美容 #美肌 #Walkaway #ThomasNewman #MeetJoeBlack #MP3 #Twitter";;;# # #Walkaway #ThomasNewman #MeetJoeBlack #MP3 #Twitter;"1000746660673146882";https://twitter.com/catherinamitaka/status/1000746660673146882;0
white_mgtow;2018-05-27 10:29;2;7;"The #ring that will seal your #doom . #SundayMorning #MGTOW #Marriage #Walkaway #Liberty pic.twitter.com/lyA1kbiusz";;;#ring #doom #SundayMorning #MGTOW #Marriage #Walkaway #Liberty;"1000745877193961472";https://twitter.com/white_mgtow/status/1000745877193961472;0
darealjinxy;2018-05-27 09:31;0;0;"NEW SINGLE ALERT #WalkAway >> http:// bit.ly/2huNtBU >> @madmancometh86 > #XXLMagazine Ad coming soon! #MADMAN";;@madmancometh86;#WalkAway #XXLMagazine #MADMAN;"1000731299903102978";https://twitter.com/darealjinxy/status/1000731299903102978;0
potterimageng;2018-05-27 05:23;0;0;"#SayNoToAbusiveRelationship your partner is not your personal property.If you can't stand cheating partner,Pls walk away. #WALKAWAY .";;;#SayNoToAbusiveRelationship #WALKAWAY;"1000668815418712064";https://twitter.com/potterimageng/status/1000668815418712064;0
