username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;retweetornot
ReutemannTim;2018-05-28 18:13;0;2;"Sorry, I'm oblivious to what people are known for. #walkaway is a reference to Cory Doctorows Utopia by the same name.";;;#walkaway;"1001224951293267969";https://twitter.com/ReutemannTim/status/1001224951293267969;0
WayneJacob6;2018-05-28 16:59;0;3;"One of my biggest fears would be what Shane Grogan has been through. I’m happy in the knowledge that I can’t fight sober, never mind drunk #useyourbrain #notyourfists #walkaway #crimecall #RTEOne";;;#useyourbrain #notyourfists #walkaway #crimecall #RTEOne;"1001206235486740486";https://twitter.com/WayneJacob6/status/1001206235486740486;0
jabceony;2018-05-28 16:19;0;1;"From @musiqsoulchild • • • #walkaway … https://www. instagram.com/p/BjVZE6tlGtx/ ?utm_source=ig_twitter_share&igshid=1vu75qkazuuj2 …";;@musiqsoulchild;#walkaway;"1001196352708268032";https://twitter.com/jabceony/status/1001196352708268032;0
ReutemannTim;2018-05-28 15:30;0;1;"#walkaway";;;#walkaway;"1001183995978244096";https://twitter.com/ReutemannTim/status/1001183995978244096;0
ReutemannTim;2018-05-28 13:56;0;1;"Life the first days of a better nation. #walkaway";;;#walkaway;"1001160176609759232";https://twitter.com/ReutemannTim/status/1001160176609759232;0
JamesSalazarMed;2018-05-28 13:30;0;1;"Reposting @jaq518 : #quotes #quotestoliveby #inspiration #motivation #wisdom #truth #selfworth #love #choices #innerpeace #gratitude #mindfulness #change #believe #courage #empowerment #growth #resolve #strength #walkaway pic.twitter.com/RZVMFI3NDr";;@jaq518;#quotes #quotestoliveby #inspiration #motivation #wisdom #truth #selfworth #love #choices #innerpeace #gratitude #mindfulness #change #believe #courage #empowerment #growth #resolve #strength #walkaway;"1001153715204710401";https://twitter.com/JamesSalazarMed/status/1001153715204710401;0
ronmacsa;2018-05-28 13:19;0;1;". @MichelBarnier we don't want any partnership whatsoever #Brexit on #WTO terms #walkaway https:// twitter.com/MichelBarnier/ status/1001145269948506113 …";;@MichelBarnier;#Brexit #WTO #walkaway;"1001150919365537793";https://twitter.com/ronmacsa/status/1001150919365537793;1
xRml_92x;2018-05-28 12:38;1;2;"#WalkAway campajgn- WHY I LEFT LIBERALISM AND THE DEMOCRATIC PARTY https:// youtu.be/4Pjs7uoOkag @Cernovich @StefanMolyneux @PrisonPlanet @PamCeee @realDonaldTrump @Donna_Maria2 @kanyewest @JamesOKeefeIII";;@Cernovich @StefanMolyneux @PrisonPlanet @PamCeee @realDonaldTrump @Donna_Maria2 @kanyewest @JamesOKeefeIII;#WalkAway;"1001140618616299520";https://twitter.com/xRml_92x/status/1001140618616299520;0
JeffEsTake;2018-05-28 11:53;0;1;"Yep...learn when it's time to walk away... #WALKAWAY #giveup #dontstart #happiness not #anger https:// twitter.com/w2liveby/statu s/1000989858024718337 …";;;#WALKAWAY #giveup #dontstart #happiness #anger;"1001129422009724929";https://twitter.com/JeffEsTake/status/1001129422009724929;1
LoveForCurves;2018-05-28 11:22;29;132;"Curves of The Day! Portia Conway~! #Pawg #Curvy #WalkAway #LoveForCurves pic.twitter.com/LJYSwIII0n";;;#Pawg #Curvy #WalkAway #LoveForCurves;"1001121625792811008";https://twitter.com/LoveForCurves/status/1001121625792811008;0
darealjinxy;2018-05-28 09:31;0;1;"NEW SINGLE ALERT #WalkAway >> http:// bit.ly/2huNtBU >> @madmancometh86 > #XXLMagazine Ad coming soon! #MADMAN";;@madmancometh86;#WalkAway #XXLMagazine #MADMAN;"1001093648321216512";https://twitter.com/darealjinxy/status/1001093648321216512;0
rubaybe;2018-05-28 09:08;0;19;"The only thing harder than walking away is not looking back. Partida nag talikod pana. HAHAHHA #oceanwalk #walkaway pic.twitter.com/xfJSPDXOPT";;;#oceanwalk #walkaway;"1001087906541441024";https://twitter.com/rubaybe/status/1001087906541441024;0
katiegrotton;2018-05-28 07:41;0;1;"How do you like YOUR #morning #coffee ? #alone #peaceful #quiet #strong #caffeine #today #IDontDoMornings #WishThatWereTrue #WalkAway #RT pic.twitter.com/cZg1cevH6M";;;#morning #coffee #alone #peaceful #quiet #strong #caffeine #today #IDontDoMornings #WishThatWereTrue #WalkAway #RT;"1001065902371229696";https://twitter.com/katiegrotton/status/1001065902371229696;0
beyabbe;2018-05-28 04:49;0;1;"#WALKAWAY";;;#WALKAWAY;"1001022646694436864";https://twitter.com/beyabbe/status/1001022646694436864;0
RAMRANTS;2018-05-28 03:12;0;4;"It’s on hiatus right now, but I love the #WalkAway campaign and that great video you made to launch it. I will definitely promote and support.";;;#WalkAway;"1000998163652608000";https://twitter.com/RAMRANTS/status/1000998163652608000;0
darealjinxy;2018-05-28 02:31;0;1;"NEW SINGLE ALERT!!! #WalkAway >> http:// bit.ly/2huNtBU >> @madmancometh86 > #XXLMagazine Ad coming SOON!!! #MADMAN . .";;@madmancometh86;#WalkAway #XXLMagazine #MADMAN;"1000987854611406848";https://twitter.com/darealjinxy/status/1000987854611406848;0
gatorgab;2018-05-28 00:41;4;28;"Wow! We are so much alike. Except I’m much older and I made the change 25 years ago. Then again, I’m a Cuban exile and saw the left mostly defending Castro’s tyranny. Done. Good luck with #WalkAway";;;#WalkAway;"1000960317273362432";https://twitter.com/gatorgab/status/1000960317273362432;0
Lunworks;2018-05-27 21:30;0;1;"This is REAL! Nobody should be violent,I am a victim with permanent injury! #walkaway https:// twitter.com/Cosmicflaming0 /status/1000812792847400961 …";;;#walkaway;"1000912224716705793";https://twitter.com/Lunworks/status/1000912224716705793;1
emdevenport;2018-05-27 20:27;0;2;"Retweeted The_Final_Straw ( @StrawFinal ): This week, we're joined by @doctorow to chat about his newest novel, #Walkaway from @torbooks . We talk about sci-fi, #opensource tech, #privilege , #PostScarcityEcon and a lot more! https:// thefinalstrawradio.noblogs.org/post/2018/05/2 7/cory-doctorow-walkaway/ … pic.twitter.com/QoxYCKyyHH";;@StrawFinal @doctorow @torbooks;#Walkaway #opensource #privilege #PostScarcityEcon;"1000896346545516544";https://twitter.com/emdevenport/status/1000896346545516544;0
