username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;retweetornot
jbctwo_jack;2018-05-30 18:29;0;0;"@usminority #WalkAway";;@usminority;#WalkAway;"1001953689337294855";https://twitter.com/jbctwo_jack/status/1001953689337294855;0
jbctwo_jack;2018-05-30 18:27;0;0;"#WalkAway";;;#WalkAway;"1001953322151170049";https://twitter.com/jbctwo_jack/status/1001953322151170049;0
CookieKL;2018-05-30 16:56;4;10;"When someone shows you who they really are #Believe them~ #walkaway #truecolors #people pic.twitter.com/3SsWTEOzCD";;;#Believe #walkaway #truecolors #people;"1001930420458479616";https://twitter.com/CookieKL/status/1001930420458479616;0
hapihome;2018-05-30 16:35;0;0;"Lol, even after buying the primary from old Bern, crooked Hillary still couldn’t win!! @HillaryClinton Monica has a better chance at being president! #WalkAway #CrazyOldBat #BusyWipingMyComputer";;@HillaryClinton;#WalkAway #CrazyOldBat #BusyWipingMyComputer;"1001925013635772416";https://twitter.com/hapihome/status/1001925013635772416;0
KelseycatsBoyd;2018-05-30 13:45;0;7;"Not gonna lie, I thought you were jamming to your own song. #WALKAWAY I'll read more next time.";;;#WALKAWAY;"1001882339985764355";https://twitter.com/KelseycatsBoyd/status/1001882339985764355;0
tbrsss23;2018-05-30 13:16;0;0;"Truth. #anxiety #depression #toxicrelationships #toxic #Denver #GetUnstuck #coaching #RelationshipGoals #putmeincoach #walkaway #runaway #Sprint https:// twitter.com/Bryce_BBTH/sta tus/1001868368020955136 …";;;#anxiety #depression #toxicrelationships #toxic #Denver #GetUnstuck #coaching #RelationshipGoals #putmeincoach #walkaway #runaway #Sprint;"1001875075350585349";https://twitter.com/tbrsss23/status/1001875075350585349;1
devonstranger;2018-05-30 12:38;0;1;"Daily Haiku 1029. (c) Devon Strang #haiku #dailyhaiku #devonstrang #poet #poem #poetry #write #writer #writing #words #wordporn #love #lovepoem #lovequote #courage #courageous #brave #bravery #walkaway pic.twitter.com/XK4WI8Iqgh";;;#haiku #dailyhaiku #devonstrang #poet #poem #poetry #write #writer #writing #words #wordporn #love #lovepoem #lovequote #courage #courageous #brave #bravery #walkaway;"1001865385199702017";https://twitter.com/devonstranger/status/1001865385199702017;0
white_mgtow;2018-05-30 11:56;2;6;"#ImAnExpertAt ignoring women's suggestions. Taking #women at their word is a recipe for #disaster . #MGTOW #WednesdayWisdom #Redpill #Walkaway pic.twitter.com/9nhrra7Paf";;;#ImAnExpertAt #women #disaster #MGTOW #WednesdayWisdom #Redpill #Walkaway;"1001854751477153792";https://twitter.com/white_mgtow/status/1001854751477153792;0
white_mgtow;2018-05-30 11:52;1;1;"Yet they can't seem to leave #men alone. Why don't these strong #independent ladies pay their own way? #MGTOW #WednesdayWisdom #ImAnExpertAt #Femalenature #Walkaway #Liberty pic.twitter.com/OycQ67BW7x";;;#men #independent #MGTOW #WednesdayWisdom #ImAnExpertAt #Femalenature #Walkaway #Liberty;"1001853872036397056";https://twitter.com/white_mgtow/status/1001853872036397056;0
melonie_kikilee;2018-05-30 10:48;0;0;"Yes !! On so many levels !! #walkaway … https://www. instagram.com/p/BjZ8-Ujno-N/ ?utm_source=ig_twitter_share&igshid=12l9hm9zss2sk …";;;#walkaway;"1001837879125929984";https://twitter.com/melonie_kikilee/status/1001837879125929984;0
Blackceramica73;2018-05-30 10:22;0;0;"Been held back by the same old rubbish for long enough. No more hanging around waiting for people to change the record because its never going to happen. #walkaway pic.twitter.com/Y3XNPkGbgz";;;#walkaway;"1001831231548481538";https://twitter.com/Blackceramica73/status/1001831231548481538;0
darealjinxy;2018-05-30 09:31;0;0;"NEW SINGLE ALERT #WalkAway >> http:// bit.ly/2huNtBU >> @madmancometh86 > #XXLMagazine Ad coming soon! #MADMAN";;@madmancometh86;#WalkAway #XXLMagazine #MADMAN;"1001818454146547712";https://twitter.com/darealjinxy/status/1001818454146547712;0
WhatsInStore2;2018-05-30 08:22;1;2;"The new Xavier Rudd track, #WalkAway ,makes it's What's In-Store Music Chart debut @#37. Check it out in this week's newsletter. @xavierrudd @NettwerkMusic @WhatsInStore2 #RetailRadio #Spectrio https:// us11.campaign-archive.com/?e=&u=5eabe937 db944b5fe808ba13f&id=9b552ca20b … pic.twitter.com/YkwrSWJmSy";;@ @xavierrudd @NettwerkMusic @WhatsInStore2;#WalkAway #37 #RetailRadio #Spectrio;"1001800894189572096";https://twitter.com/WhatsInStore2/status/1001800894189572096;0
3Beckham;2018-05-30 07:30;0;0;"@BenSimmons25 please stay away from the witches. #careerender #sunkinplace #walkaway";;@BenSimmons25;#careerender #sunkinplace #walkaway;"1001788043077013504";https://twitter.com/3Beckham/status/1001788043077013504;0
darealjinxy;2018-05-30 02:30;0;0;"NEW SINGLE ALERT!!! #WalkAway >> http:// bit.ly/2huNtBU >> @madmancometh86 > #XXLMagazine Ad coming SOON!!! #MADMAN . .";;@madmancometh86;#WalkAway #XXLMagazine #MADMAN;"1001712547001765890";https://twitter.com/darealjinxy/status/1001712547001765890;0
Gififdo;2018-05-30 00:10;4;45;"Never Avoid People who are ready to walk with you & Walk away from those who avoid you. #WALKAWAY #WednesdayWisdom #wednesdaythoughts #LifeLessons #lifequotes";;;#WALKAWAY #WednesdayWisdom #wednesdaythoughts #LifeLessons #lifequotes;"1001677110501695489";https://twitter.com/Gififdo/status/1001677110501695489;0
ErikRubright;2018-05-29 21:46;0;1;"Top off. #boreaspass #walkaway https:// e.rubr.it/2IX39zW pic.twitter.com/BOQYNRuGZc";;;#boreaspass #walkaway;"1001640914295586817";https://twitter.com/ErikRubright/status/1001640914295586817;0
