username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;retweetornot
jstines3;2018-06-26 19:59;7;12;"#BlueWave is already a #BluePuddle -- and it's drying up with every hate-filled action of LIBERALS. Go read #walkaway and see what FORMER DEMOCRATS have to say about it all! BLOCKING YOUR DELUSIONAL ACCOUNT >>> @TechMyFixy #RedTsunami RISING! https:// twitter.com/TechMyFixy/sta tus/1011760092742606848 …";;@TechMyFixy;#BlueWave #BluePuddle #walkaway #RedTsunami;"1011760944672903168";https://twitter.com/jstines3/status/1011760944672903168;1
jclarkusa;2018-06-26 19:59;0;1;"He went to Fidel University Run, don’t #WalkAway https:// twitter.com/citizenchump/s tatus/1011756210444537857 …";;;#WalkAway;"1011760942890274816";https://twitter.com/jclarkusa/status/1011760942890274816;1
fitnessinmind;2018-06-26 19:59;0;4;"Awesome!! #Walkaway !!! https:// twitter.com/littlemsopinio n/status/1011229027535933440 …";;;#Walkaway;"1011760930814713856";https://twitter.com/fitnessinmind/status/1011760930814713856;1
LieMurderProfit;2018-06-26 19:59;3;7;"Russia nonsense conspicuously quiet. #WalkAway pic.twitter.com/YPXK4xkFPs";;;#WalkAway;"1011760796865478656";https://twitter.com/LieMurderProfit/status/1011760796865478656;0
ANTIQUE4UNIQUE;2018-06-26 19:57;2;3;"#QAnon #TuesdayThoughts #WalkAway #WalkAwayMovement";;;#QAnon #TuesdayThoughts #WalkAway #WalkAwayMovement;"1011760484247310336";https://twitter.com/ANTIQUE4UNIQUE/status/1011760484247310336;0
eboucher69;2018-06-26 19:57;0;3;"#walkaway is an amazing movement.";;;#walkaway;"1011760448499343360";https://twitter.com/eboucher69/status/1011760448499343360;0
jwhite1122;2018-06-26 19:57;1;3;"#Democrats - #WalkAway #TheGreatAwakening "Q - The Plan" https:// youtu.be/6cYZ8dUgPuU #WWG1WGA #TrustThePlan #QAnon #MAGA";;;#Democrats #WalkAway #TheGreatAwakening #WWG1WGA #TrustThePlan #QAnon #MAGA;"1011760404769529857";https://twitter.com/jwhite1122/status/1011760404769529857;0
witchybelltown;2018-06-26 19:57;0;1;"@PattyArquette you can't call yourself compassionate, a feminist or a human being. But I call you a hypocrite. Stop and #WalkAway https:// twitter.com/ACTBrigitte/st atus/1011403726748151808 …";;@PattyArquette;#WalkAway;"1011760389044834305";https://twitter.com/witchybelltown/status/1011760389044834305;1
ClearPointView;2018-06-26 19:57;1;1;"A good reason to #WalkAway";;;#WalkAway;"1011760360670429184";https://twitter.com/ClearPointView/status/1011760360670429184;0
whyte_bloke;2018-06-26 19:57;0;1;""I know it's hard to see with the sun in your eyes, but one day you're gonna say that you saw the light" - Kid Rock #WalkAway";;;#WalkAway;"1011760282157236224";https://twitter.com/whyte_bloke/status/1011760282157236224;0
Asa789;2018-06-26 19:56;0;4;"Clarence Thomas was a #walkaway pioneer from the plantation.";;;#walkaway;"1011760233587363840";https://twitter.com/Asa789/status/1011760233587363840;0
Lorjones1122334;2018-06-26 19:56;0;2;"#WalkAway https:// twitter.com/BetsieGray/sta tus/1011378907310907398 …";;;#WalkAway;"1011760226658160640";https://twitter.com/Lorjones1122334/status/1011760226658160640;1
flasunshine929;2018-06-26 19:56;0;2;"#WalkAway";;;#WalkAway;"1011760144521232384";https://twitter.com/flasunshine929/status/1011760144521232384;0
anthony_bingus;2018-06-26 19:56;1;2;"The democrats were for slavery back in the day, and now they're fighting for a different kind of slavery. They're just upset that their slaves are escaping the plantation so they're pulling out all the stops. It's up to them to realise liberalism is a disorder and to #WalkAway";;;#WalkAway;"1011760060630904833";https://twitter.com/anthony_bingus/status/1011760060630904833;0
BArmstrong13;2018-06-26 19:56;0;2;"@usminority love to see the #WalkAway movement grow!";;@usminority;#WalkAway;"1011760045892227072";https://twitter.com/BArmstrong13/status/1011760045892227072;0
