username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;retweetornot
WayneDupreeShow;2018-06-13 19:57;181;270;"Here is the #WalkAway video by @USminority - he left the Democratic Party and this video is nothing like you've ever seen! >> https://www. waynedupree.com/hes-leaving-th e-democratic-party/ … # It's a must share! #maga #trumparmy #donaldtrump #politics #democrat #republican";;@USminority;#WalkAway # #maga #trumparmy #donaldtrump #politics #democrat #republican;"1007049283760279552";https://twitter.com/WayneDupreeShow/status/1007049283760279552;0
LadyDurr;2018-06-13 19:45;0;0;"#WalkAway Campaign- WHY I LEFT LIBERALISM & THE DEMOCRATIC PARTY https:// youtu.be/4Pjs7uoOkag via @YouTube";;@YouTube;#WalkAway;"1007046223533170689";https://twitter.com/LadyDurr/status/1007046223533170689;0
OpenThePrimary;2018-06-13 19:44;0;0;"Did you hear about these? This is the first cease in 17 years in #Afghanistan . #TrumpEffect #LeadRight #WalkAway #MAGA #Trump pic.twitter.com/MSR23N5gLE";;;#Afghanistan #TrumpEffect #LeadRight #WalkAway #MAGA #Trump;"1007045980578045952";https://twitter.com/OpenThePrimary/status/1007045980578045952;0
WayneDupreeShow;2018-06-13 19:42;30;82;". @usminority "I am not here to tell people where to go for politics but I want people to ask the question is this where I should be and am I better off. Use the #WalkAway movement" https://www. pscp.tv/WayneDupreeSho w/1MnxnZYDLbmxO …";;@usminority;#WalkAway;"1007045546664656901";https://twitter.com/WayneDupreeShow/status/1007045546664656901;0
MaryMaryShine;2018-06-13 19:42;0;0;"#WalkAway";;;#WalkAway;"1007045516482498560";https://twitter.com/MaryMaryShine/status/1007045516482498560;0
WayneDupreeShow;2018-06-13 19:35;110;230;". @usminority is a gay American who has left the Democratic party and started the #WalkAway movement. He's the real deal. Follow now!! https://www. pscp.tv/WayneDupreeSho w/1MnxnZYDLbmxO …";;@usminority;#WalkAway;"1007043802966654976";https://twitter.com/WayneDupreeShow/status/1007043802966654976;0
honest2gosh;2018-06-13 19:30;0;0;"Verified! No Conjecture, No Mystery. Listen and RETWEET!! This is real and this is BIG. If you see this, please retweet, I don't have many followers, and this needs to be seen by as many people as possible! #WalkAway #GreatAwakening https:// twitter.com/stranahan/stat us/1006953555150843905 …";;;#WalkAway #GreatAwakening;"1007042486999572480";https://twitter.com/honest2gosh/status/1007042486999572480;1
BeeBeeBeeLeaves;2018-06-13 19:28;0;1;"All #FreeThinkers regardless of color, creed, need to #WalkAway Have you see this? Powerful. Point on. https:// youtu.be/4Pjs7uoOkag";;;#FreeThinkers #WalkAway;"1007042116256559104";https://twitter.com/BeeBeeBeeLeaves/status/1007042116256559104;0
WayneDupreeShow;2018-06-13 19:16;44;93;". @usminority Brandon Straka, Founder of #WalkAway Movement joins us at 7:27pm EDT https://www. pscp.tv/WayneDupreeSho w/1MnxnZYDLbmxO …";;@usminority;#WalkAway;"1007039082080428033";https://twitter.com/WayneDupreeShow/status/1007039082080428033;0
AllyAKAgrammy;2018-06-13 19:14;0;0;"#WalkAway https:// twitter.com/NightSKY4409/s tatus/1005603796188303360 …";;;#WalkAway;"1007038439290744832";https://twitter.com/AllyAKAgrammy/status/1007038439290744832;1
