username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;retweetornot
LibertyNow10;2018-06-10 19:56;0;0;"Facist left is losing grip on minds as ppl awaken & are going apoplectic Soros Pledges Renewed Fight Against ‘Dominant Ideology’ of Nationalism, Says EU ‘on Verge of Breakdown’ | Breitbart http://www. breitbart.com/london/2018/01 /15/soros-dominant-ideology-nationalism-eu-verge-breakdown/ … #WalkAway";;;#WalkAway;"1005961973585076224";https://twitter.com/LibertyNow10/status/1005961973585076224;0
everlastingrace;2018-06-10 19:56;0;0;"#walkaway https://www. chicksonright.com/2018/06/10/ex- liberal-starts-a-walkaway-campaign-you-have-to-hear-his-story/ …";;;#walkaway;"1005961957999022081";https://twitter.com/everlastingrace/status/1005961957999022081;0
LibertyNow10;2018-06-10 19:50;0;0;"This guy will be osterized by fascist far left Democrats His friends will ridicule & desert him Call him unstable #WalkAway";;;#WalkAway;"1005960484288368643";https://twitter.com/LibertyNow10/status/1005960484288368643;0
AllycynWndrland;2018-06-10 19:49;0;1;"Once upon a time... https:// youtu.be/4Pjs7uoOkag Worth the listen. And keep in mind that he doesn't say that he's chosen another party affiliation, simply that the reasons he was a liberal are no longer applicable to today's iteration. #WalkAway";;;#WalkAway;"1005960150513930240";https://twitter.com/AllycynWndrland/status/1005960150513930240;0
ViciousHeathen;2018-06-10 19:46;0;2;"Everyone needs to vote. No excuses. Make sure your whole family is registered, everyone you know. #WalkAway https:// twitter.com/lilbulli1031/s tatus/1003314508453040134 …";;;#WalkAway;"1005959437163560960";https://twitter.com/ViciousHeathen/status/1005959437163560960;1
Tocoma5;2018-06-10 19:44;0;0;"Once upon a time I was a liberal , he truly speaks for me. And I walked away. #WalkAway . To all democrats listen and tell me he is not describing to a tee today's Democratic Party. https://www. waynedupree.com/hes-leaving-th e-democratic-party/ …";;;#WalkAway;"1005958870668365826";https://twitter.com/Tocoma5/status/1005958870668365826;0
TheFrisbeeGuy;2018-06-10 19:44;1;1;"Good stuff! #WalkAway";;;#WalkAway;"1005958801873408000";https://twitter.com/TheFrisbeeGuy/status/1005958801873408000;0
MattOakdale;2018-06-10 19:43;0;0;"#WalkAway";;;#WalkAway;"1005958761499021316";https://twitter.com/MattOakdale/status/1005958761499021316;0
daisy86sunshine;2018-06-10 19:34;0;1;"#WalkAway";;;#WalkAway;"1005956521883328512";https://twitter.com/daisy86sunshine/status/1005956521883328512;0
JesusWithMe247;2018-06-10 19:32;0;0;"#SingaporeSummit #WalkAway #MAGA https:// twitter.com/made__usa/stat us/1005944977157959680 …";;;#SingaporeSummit #WalkAway #MAGA;"1005955784646189057";https://twitter.com/JesusWithMe247/status/1005955784646189057;1
