username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;retweetornot
jbarlow30;2018-06-08 19:59;0;1;"#WalkAway https://www. waynedupree.com/hes-leaving-th e-democratic-party/ …";;;#WalkAway;"1005237882750230529";https://twitter.com/jbarlow30/status/1005237882750230529;0
CarolVicic;2018-06-08 19:48;0;0;"#WalkAway those under the spell of @TheDemocrats . They use you to empower themselves.";;@TheDemocrats;#WalkAway;"1005235159723995141";https://twitter.com/CarolVicic/status/1005235159723995141;0
jim_pratt_65;2018-06-08 19:45;0;2;"#WalkAway https:// twitter.com/waynedupreesho w/status/1005103522139033604 …";;;#WalkAway;"1005234403679834112";https://twitter.com/jim_pratt_65/status/1005234403679834112;1
CkpPelker;2018-06-08 19:34;0;1;"Watch this. I dare you. #WalkAway https:// twitter.com/usminority/sta tus/1001682739718971392 …";;;#WalkAway;"1005231583572496387";https://twitter.com/CkpPelker/status/1005231583572496387;1
KimmyC_07;2018-06-08 19:26;109;216;"#Walkaway !! Beautiful https://www. waynedupree.com/hes-leaving-th e-democratic-party/ …";;;#Walkaway;"1005229520415272961";https://twitter.com/KimmyC_07/status/1005229520415272961;0
HannonHal;2018-06-08 19:06;2;11;"#WalkAway . @KamVTV POWERFUL!";;@KamVTV;#WalkAway;"1005224615436619776";https://twitter.com/HannonHal/status/1005224615436619776;0
dutch91504;2018-06-08 18:57;1;3;"Thanks for sharing! #WalkAway";;;#WalkAway;"1005222207541293056";https://twitter.com/dutch91504/status/1005222207541293056;0
patrici59152026;2018-06-08 18:53;0;2;"It's communism and quiet frankly how dare they pull this on us. Agree #walkaway";;;#walkaway;"1005221244592156672";https://twitter.com/patrici59152026/status/1005221244592156672;0
LuLuWVU19;2018-06-08 18:52;42;110;"#WalkAway Actually a tad afraid to share for the exact backlash he speaks of but wouldn’t be the first time I ticked someone off lol @usminority https:// twitter.com/waynedupreesho w/status/1005120990744141824 …";;@usminority;#WalkAway;"1005220999099502593";https://twitter.com/LuLuWVU19/status/1005220999099502593;1
gloriadeno;2018-06-08 18:41;2;2;"He literally expressed my thoughts to a tee #WalkAway https://www. waynedupree.com/hes-leaving-th e-democratic-party/ …";;;#WalkAway;"1005218218858991626";https://twitter.com/gloriadeno/status/1005218218858991626;0
cmccaff542;2018-06-08 18:40;0;0;"Please watch then welcome and follow @usminority #WALKAWAY #ALEJATE https:// youtu.be/cm-GNlz2oAQ via @YouTube";;@usminority @YouTube;#WALKAWAY #ALEJATE;"1005218140551200768";https://twitter.com/cmccaff542/status/1005218140551200768;0
TwoKidsIsEnough;2018-06-08 18:38;0;0;"#WalkAway from @theDemocRATS plantation. https:// twitter.com/WayneDupreeSho w/status/1005120990744141824 …";;@theDemocRATS;#WalkAway;"1005217424898187266";https://twitter.com/TwoKidsIsEnough/status/1005217424898187266;1
DNikolovskiMBA;2018-06-08 18:31;1;7;"I’ve #Learned That If #Someone #Threatens My #PeaceOfMind - #SelfRespect Or #Self #Worth ... I #Must #WalkAway . I #Owe It To #Myself ... I #Owe It To My #Future . - Steve Maraboli #quote #LOVEbyNikolovski #NationalBestFriendsDay #SelfRespect #SelfConfidence pic.twitter.com/yuUIppJ4GL";;;#Learned #Someone #Threatens #PeaceOfMind #SelfRespect #Self #Worth #Must #WalkAway #Owe #Myself #Owe #Future #quote #LOVEbyNikolovski #NationalBestFriendsDay #SelfRespect #SelfConfidence;"1005215693082644485";https://twitter.com/DNikolovskiMBA/status/1005215693082644485;0
ChefGuitarTX;2018-06-08 18:28;0;2;"Something big is happening folks! #WalkAway goes so well with #WakeUpAmerica @benshapiro @ScottAdamsSays https:// twitter.com/usminority/sta tus/1001692352677908480 …";;@benshapiro @ScottAdamsSays;#WalkAway #WakeUpAmerica;"1005214955422011392";https://twitter.com/ChefGuitarTX/status/1005214955422011392;1
TalkWog;2018-06-08 18:26;0;0;"My Grace is sufficient! #grace #mercies #mercy #sufficient #enough #WalkAway #talk #move #NoFearsAttached #God #promises #Jesus #TheCrossing #paidinfull #theblood #power #weakness #perfect pic.twitter.com/XWb0s8u2gV";;;#grace #mercies #mercy #sufficient #enough #WalkAway #talk #move #NoFearsAttached #God #promises #Jesus #TheCrossing #paidinfull #theblood #power #weakness #perfect;"1005214559890739203";https://twitter.com/TalkWog/status/1005214559890739203;0
prscountryheart;2018-06-08 18:25;0;0;"#WalkAway";;;#WalkAway;"1005214160718741504";https://twitter.com/prscountryheart/status/1005214160718741504;0
kathrynkopasz;2018-06-08 18:21;57;107;"THIS IS EXACTLY what I was trying to say by my #DemExit in 2016 without having the words to say it! #WalkAway https:// twitter.com/WayneDupreeSho w/status/1005103522139033604 …";;;#DemExit #WalkAway;"1005213275347410944";https://twitter.com/kathrynkopasz/status/1005213275347410944;1
