username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;retweetornot
NYCchula;2018-05-31 19:43;0;0;"#DisturbingThePeace Annoying when your in a Train & U want a peaceful ride to your destination & U gotta hear People on their phone TalkinLoud or Playin LoudMusic Or Loud Entertaining Beggars Or Loud People who don't STFU & keep arguin Back n Forth in the Train #WalkAway";;;#DisturbingThePeace #WalkAway;"1002334843332710400";https://twitter.com/NYCchula/status/1002334843332710400;0
MarimarKfc24;2018-05-31 18:52;1;0;"If your in an abusive, toxic relationship wake up ! And walk away you deserve better your stronger then they are your smarter then them #walkaway";;;#walkaway;"1002321912347971584";https://twitter.com/MarimarKfc24/status/1002321912347971584;0
jamiespurs1968;2018-05-31 17:49;1;0;"I'd love #Trump running the UK. He's not perfect, but at least he'd tell the #eu what dinosaurs they really are. Would he still be in negotiations? I think not. #skypapers #WALKAWAY";;;#Trump #eu #skypapers #WALKAWAY;"1002306030385156096";https://twitter.com/jamiespurs1968/status/1002306030385156096;0
1Collaborator;2018-05-31 16:43;0;0;"#THANKYOU @VanceCrowe #EmotionalMaturity #WalkAway #LifeLessons https:// twitter.com/vancecrowe/sta tus/1002286059059900417 …";;@VanceCrowe;#THANKYOU #EmotionalMaturity #WalkAway #LifeLessons;"1002289437773041664";https://twitter.com/1Collaborator/status/1002289437773041664;1
malzlovinson;2018-05-31 15:31;1;1;"Studioにて篤とリハーサル。 アルバム｢Apple-Polisher｣より "Walk Away" 何だか評価が日に日に上がってる曲。 #Malz #LIVE #WalkAway #ApplePolisher #music #Studio pic.twitter.com/9fbqV88X2Z";;;#Malz #LIVE #WalkAway #ApplePolisher #music #Studio;"1002271422952046592";https://twitter.com/malzlovinson/status/1002271422952046592;0
TeddyUKIPClark;2018-05-31 15:14;2;4;"#WALKAWAY watch the FICKERS go #POP";;;#WALKAWAY #POP;"1002267057055035392";https://twitter.com/TeddyUKIPClark/status/1002267057055035392;0
TAMTAM256;2018-05-31 14:32;1;1;"Live everywhere, video shoot next Friday 6/8/18 #WalkAway @TAMTAM256 x @ThaBeholder7 x @LSTMUZIC pic.twitter.com/OiSB0mAQaJ";;@TAMTAM256 @ThaBeholder7 @LSTMUZIC;#WalkAway;"1002256608620105728";https://twitter.com/TAMTAM256/status/1002256608620105728;0
1stGenAmericana;2018-05-31 14:19;0;0;"Powerful Moment #redpilled #WalkAway @usminority https:// twitter.com/RealCandaceO/s tatus/1001938421982683136 …";;@usminority;#redpilled #WalkAway;"1002253202778013696";https://twitter.com/1stGenAmericana/status/1002253202778013696;1
white_mgtow;2018-05-31 13:11;4;6;"Just say #no . #MGTOW #ThursdayThoughts #Marriage #Walkaway #Liberty pic.twitter.com/ipSw5Qc38k";;;#no #MGTOW #ThursdayThoughts #Marriage #Walkaway #Liberty;"1002236035839901696";https://twitter.com/white_mgtow/status/1002236035839901696;0
white_mgtow;2018-05-31 11:37;0;1;"#Feminism has come full #circle . #MGTOW #Traditionalism #ThursdayThoughts #Walkaway #Liberty https:// twitter.com/OrwellNGoode/s tatus/1001997893312679936 …";;;#Feminism #circle #MGTOW #Traditionalism #ThursdayThoughts #Walkaway #Liberty;"1002212458407186432";https://twitter.com/white_mgtow/status/1002212458407186432;1
Catlynn22;2018-05-31 11:20;0;1;"My position is someone redefined racism to include speech. The Jewish people under Hitler could offer some insight about what defines racism. The horrors of torture, experimentation, imprisonment & murder. Hateful words? Bad jokes? Just change the channel. #WalkAway https:// twitter.com/marshamarshaky /status/1002010562383970305 …";;;#WalkAway;"1002208086713511936";https://twitter.com/Catlynn22/status/1002208086713511936;1
darealjinxy;2018-05-31 09:31;0;0;"NEW SINGLE ALERT #WalkAway >> http:// bit.ly/2huNtBU >> @madmancometh86 > #XXLMagazine Ad coming soon! #MADMAN";;@madmancometh86;#WalkAway #XXLMagazine #MADMAN;"1002180739176255488";https://twitter.com/darealjinxy/status/1002180739176255488;0
NadiaRizzoND;2018-05-31 09:05;0;0;"Respect yourself enough to walk way! #respect #walkaway It all starts with self love! http:// nadiarizzo.com/relentless-sel f-love/ … pic.twitter.com/iZfD5PhKkM";;;#respect #walkaway;"1002174184531939328";https://twitter.com/NadiaRizzoND/status/1002174184531939328;0
lucklepper;2018-05-31 08:50;0;3;"EU should get nothing. #walkaway";;;#walkaway;"1002170395255066624";https://twitter.com/lucklepper/status/1002170395255066624;0
razzywoman;2018-05-31 06:25;0;0;"FFS!!!! I really do try not to swear, but if May does not #WALKAWAY she is going to bring a civil war to the streets of Britain, and then Enoch Powell's rivers of Blood will happen on our streets, Enough blood has been shed for our Freedom.....Get a spine Mrs May do what's right https:// twitter.com/2tweetaboutit/ status/1002066216041828353 …";;;#WALKAWAY;"1002133847109259264";https://twitter.com/razzywoman/status/1002133847109259264;1
ApostleJanet;2018-05-31 03:47;0;1;"PROPHETIC WORD ~ May 31, 2018 #MARShaBURNS #Separate yourself from those who are divisive and want to pick a fight. Do not respond to their aggravation. #WalkAway from unrighteousness, and find your way into... https://www. facebook.com/BamMinistry/po sts/1195975880536661 …";;;#MARShaBURNS #Separate #WalkAway;"1002094280356319232";https://twitter.com/ApostleJanet/status/1002094280356319232;0
darealjinxy;2018-05-31 02:31;0;1;"NEW SINGLE ALERT!!! #WalkAway >> http:// bit.ly/2huNtBU >> @madmancometh86 > #XXLMagazine Ad coming SOON!!! #MADMAN . .";;@madmancometh86;#WalkAway #XXLMagazine #MADMAN;"1002075046012227584";https://twitter.com/darealjinxy/status/1002075046012227584;0
BelenEstevez;2018-05-31 00:51;2;5;"PARTE 2 navarrogf #sexydance #sexy #walkaway … https://www. instagram.com/p/BjbdLGelsFt/ ?utm_source=ig_twitter_share&igshid=1tbm7u5zehq99 …";;;#sexydance #sexy #walkaway;"1002049970386690048";https://twitter.com/BelenEstevez/status/1002049970386690048;0
Briana_MD;2018-05-30 22:13;0;3;"Guyssss people on my fb are posting 'I stand with Roseanne' and took everything in me to not start a fight bc you can't argue with willful ignorance. #theworst #walkaway #deepbreaths pic.twitter.com/BclPS5JoMS";;;#theworst #walkaway #deepbreaths;"1002010126692347905";https://twitter.com/Briana_MD/status/1002010126692347905;0
